NAMESPACE            NAME                                            READY   STATUS    RESTARTS   AGE     IP             NODE                    NOMINATED NODE   READINESS GATES
cert-manager         cert-manager-5779d6596f-ltrbq                   1/1     Running   0          60m     10.244.2.118   job7189-worker          <none>           <none>
cert-manager         cert-manager-cainjector-5ddf6799cc-k4dhv        1/1     Running   0          60m     10.244.3.44    job7189-worker2         <none>           <none>
cert-manager         cert-manager-webhook-5d4dc79c59-z4dgt           1/1     Running   0          60m     10.244.3.77    job7189-worker2         <none>           <none>
data                 kafka-0                                         1/1     Running   0          51m     10.244.2.220   job7189-worker          <none>           <none>
data                 mysql-778599c76b-4trmf                          1/1     Running   0          56m     10.244.3.245   job7189-worker2         <none>           <none>
gateway              kong-gateway-65f9cc5c77-snpbb                   1/1     Running   0          50m     10.244.1.186   job7189-worker3         <none>           <none>
ingress-nginx        ingress-nginx-controller-7fbf5b4d96-ch475       1/1     Running   0          60m     10.244.2.167   job7189-worker          <none>           <none>
job7189-apps         candidate-service-679f888588-qgvpc              4/4     Running   0          18m     10.244.1.223   job7189-worker3         <none>           <none>
job7189-apps         candidate-service-redis-7b7b888d55-5pdq8        1/1     Running   0          18m     10.244.1.72    job7189-worker3         <none>           <none>
job7189-apps         communication-service-5bfbb46df5-hmgds          4/4     Running   0          18m     10.244.3.108   job7189-worker2         <none>           <none>
job7189-apps         communication-service-redis-8478c6c85d-dkmzw    1/1     Running   0          18m     10.244.2.211   job7189-worker          <none>           <none>
job7189-apps         hiring-service-5f4765cb86-tx9kx                 4/4     Running   0          18m     10.244.2.124   job7189-worker          <none>           <none>
job7189-apps         hiring-service-redis-f59fdd58c-h6h97            1/1     Running   0          18m     10.244.1.18    job7189-worker3         <none>           <none>
job7189-apps         identity-service-6b6786795b-b6v2m               4/4     Running   0          18m     10.244.2.165   job7189-worker          <none>           <none>
job7189-apps         identity-service-redis-7b849c7c78-mp4gf         1/1     Running   0          18m     10.244.1.162   job7189-worker3         <none>           <none>
job7189-apps         job-service-7f7d9b7595-w8rb7                    4/4     Running   0          18m     10.244.1.52    job7189-worker3         <none>           <none>
job7189-apps         job-service-redis-7649f65845-x9jh8              1/1     Running   0          18m     10.244.1.75    job7189-worker3         <none>           <none>
job7189-apps         storage-service-589b454764-jjnsd                4/4     Running   0          18m     10.244.1.46    job7189-worker3         <none>           <none>
job7189-apps         storage-service-redis-686988956c-sj24p          1/1     Running   0          18m     10.244.2.137   job7189-worker          <none>           <none>
job7189-apps         workspace-service-7bccfb9cd6-k7b8n              4/4     Running   0          18m     10.244.3.126   job7189-worker2         <none>           <none>
job7189-apps         workspace-service-redis-6bf897c4d7-9r282        1/1     Running   0          18m     10.244.2.154   job7189-worker          <none>           <none>
kube-system          cilium-4kk7g                                    1/1     Running   0          70s     172.18.0.3     job7189-control-plane   <none>           <none>
kube-system          cilium-965w4                                    1/1     Running   0          87s     172.18.0.2     job7189-worker          <none>           <none>
kube-system          cilium-envoy-6gcjv                              1/1     Running   0          63m     172.18.0.2     job7189-worker          <none>           <none>
kube-system          cilium-envoy-ghxdh                              1/1     Running   0          63m     172.18.0.3     job7189-control-plane   <none>           <none>
kube-system          cilium-envoy-lhqzh                              1/1     Running   0          63m     172.18.0.5     job7189-worker3         <none>           <none>
kube-system          cilium-envoy-qv9tm                              1/1     Running   0          63m     172.18.0.4     job7189-worker2         <none>           <none>
kube-system          cilium-kcxrx                                    1/1     Running   0          71s     172.18.0.5     job7189-worker3         <none>           <none>
kube-system          cilium-operator-d5845585d-wc9rr                 1/1     Running   0          63m     172.18.0.2     job7189-worker          <none>           <none>
kube-system          cilium-sb628                                    1/1     Running   0          87s     172.18.0.4     job7189-worker2         <none>           <none>
kube-system          coredns-7d764666f9-l9pcm                        1/1     Running   0          63m     10.244.1.54    job7189-worker3         <none>           <none>
kube-system          coredns-7d764666f9-r256z                        1/1     Running   0          63m     10.244.1.220   job7189-worker3         <none>           <none>
kube-system          etcd-job7189-control-plane                      1/1     Running   0          63m     172.18.0.3     job7189-control-plane   <none>           <none>
kube-system          hubble-relay-999c5cd6f-lld7l                    1/1     Running   0          63m     10.244.1.77    job7189-worker3         <none>           <none>
kube-system          hubble-ui-67d8bff4c4-rrfqj                      2/2     Running   0          63m     10.244.1.182   job7189-worker3         <none>           <none>
kube-system          kube-apiserver-job7189-control-plane            1/1     Running   0          63m     172.18.0.3     job7189-control-plane   <none>           <none>
kube-system          kube-controller-manager-job7189-control-plane   1/1     Running   0          63m     172.18.0.3     job7189-control-plane   <none>           <none>
kube-system          kube-proxy-4h759                                1/1     Running   0          63m     172.18.0.5     job7189-worker3         <none>           <none>
kube-system          kube-proxy-mntl4                                1/1     Running   0          63m     172.18.0.2     job7189-worker          <none>           <none>
kube-system          kube-proxy-r5g25                                1/1     Running   0          63m     172.18.0.4     job7189-worker2         <none>           <none>
kube-system          kube-proxy-td59f                                1/1     Running   0          63m     172.18.0.3     job7189-control-plane   <none>           <none>
kube-system          kube-scheduler-job7189-control-plane            1/1     Running   0          63m     172.18.0.3     job7189-control-plane   <none>           <none>
local-path-storage   local-path-provisioner-67b8995b4b-8ttlc         1/1     Running   0          63m     10.244.1.148   job7189-worker3         <none>           <none>
management           kafbat-65b9cdc895-twhm2                         1/1     Running   0          51m     10.244.3.130   job7189-worker2         <none>           <none>
management           phpmyadmin-7686567f7-thdtq                      1/1     Running   0          56m     10.244.2.163   job7189-worker          <none>           <none>
monitoring           es-0                                            1/1     Running   0          48m     10.244.1.126   job7189-worker3         <none>           <none>
monitoring           filebeat-lnxmb                                  1/1     Running   0          47m     172.18.0.2     job7189-worker          <none>           <none>
monitoring           filebeat-txvf6                                  1/1     Running   0          47m     172.18.0.5     job7189-worker3         <none>           <none>
monitoring           filebeat-vs9fc                                  1/1     Running   0          47m     172.18.0.4     job7189-worker2         <none>           <none>
monitoring           grafana-86855f9654-k8kfm                        1/1     Running   0          46m     10.244.3.200   job7189-worker2         <none>           <none>
monitoring           kibana-5d65d956cd-cmdz2                         1/1     Running   0          48m     10.244.3.246   job7189-worker2         <none>           <none>
monitoring           kube-state-metrics-68ffbf7df-v8hkm              1/1     Running   0          4m24s   10.244.3.103   job7189-worker2         <none>           <none>
monitoring           node-exporter-4q6dt                             1/1     Running   0          4m38s   172.18.0.5     job7189-worker3         <none>           <none>
monitoring           node-exporter-9b7pf                             1/1     Running   0          4m38s   172.18.0.3     job7189-control-plane   <none>           <none>
monitoring           node-exporter-c9t4r                             1/1     Running   0          4m38s   172.18.0.2     job7189-worker          <none>           <none>
monitoring           node-exporter-z9sqf                             1/1     Running   0          4m38s   172.18.0.4     job7189-worker2         <none>           <none>
monitoring           prometheus-7b64bd9bb9-r2cw9                     1/1     Running   0          46m     10.244.2.100   job7189-worker          <none>           <none>
security             keycloak-64475597f7-7whnx                       1/1     Running   0          54m     10.244.3.5     job7189-worker2         <none>           <none>
security             oauth2-proxy-7d68cf8898-g9dw2                   1/1     Running   0          49m     10.244.2.87    job7189-worker          <none>           <none>
vault                vault-0                                         1/1     Running   0          58m     10.244.3.183   job7189-worker2         <none>           <none>
vault                vault-agent-agent-injector-c88f5b9bf-tlzwd      1/1     Running   0          56m     10.244.2.231   job7189-worker          <none>           <none>
vault                vault-dev-75bfc76476-22w48                      1/1     Running   0          58m     10.244.2.158   job7189-worker          <none>           <none>
