NAMESPACE            NAME                                            READY   STATUS    RESTARTS   AGE     IP             NODE                    NOMINATED NODE   READINESS GATES
cert-manager         cert-manager-5779d6596f-kkx97                   1/1     Running   0          48m     10.244.3.118   job7189-worker          <none>           <none>
cert-manager         cert-manager-cainjector-5ddf6799cc-hvt49        1/1     Running   0          48m     10.244.3.120   job7189-worker          <none>           <none>
cert-manager         cert-manager-webhook-5d4dc79c59-978bn           1/1     Running   0          48m     10.244.1.166   job7189-worker2         <none>           <none>
data                 kafka-0                                         1/1     Running   0          34m     10.244.3.92    job7189-worker          <none>           <none>
data                 mysql-668fc484f9-sn4c4                          1/1     Running   0          39m     10.244.3.248   job7189-worker          <none>           <none>
gatekeeper-system    gatekeeper-audit-85f79bd77b-mkfmp               1/1     Running   0          3m21s   10.244.3.238   job7189-worker          <none>           <none>
gatekeeper-system    gatekeeper-controller-manager-b9894d9-nct5n     1/1     Running   0          3m21s   10.244.1.89    job7189-worker2         <none>           <none>
gateway              kong-gateway-5fb8847568-8zxvz                   1/1     Running   0          33m     10.244.3.101   job7189-worker          <none>           <none>
ingress-nginx        ingress-nginx-controller-7fbf5b4d96-qkl7k       1/1     Running   0          48m     10.244.3.168   job7189-worker          <none>           <none>
job7189-apps         candidate-service-7c9f674f69-clbhw              4/4     Running   0          27m     10.244.3.67    job7189-worker          <none>           <none>
job7189-apps         candidate-service-redis-8dbc4444-vtkh4          1/1     Running   0          27m     10.244.3.24    job7189-worker          <none>           <none>
job7189-apps         communication-service-f4cc9fbb-9vqk9            4/4     Running   0          27m     10.244.1.7     job7189-worker2         <none>           <none>
job7189-apps         communication-service-redis-848bb44985-vb2lh    1/1     Running   0          27m     10.244.3.182   job7189-worker          <none>           <none>
job7189-apps         hiring-service-784c85b555-dcwwt                 4/4     Running   0          27m     10.244.2.33    job7189-worker3         <none>           <none>
job7189-apps         hiring-service-redis-66467986cb-f6psd           1/1     Running   0          27m     10.244.2.152   job7189-worker3         <none>           <none>
job7189-apps         identity-service-dc76c68c7-npfp8                4/4     Running   0          27m     10.244.2.123   job7189-worker3         <none>           <none>
job7189-apps         identity-service-redis-58bc5b5fdf-595fk         1/1     Running   0          27m     10.244.2.197   job7189-worker3         <none>           <none>
job7189-apps         job-service-5f5947c4-c2qrb                      4/4     Running   0          27m     10.244.1.15    job7189-worker2         <none>           <none>
job7189-apps         job-service-redis-7d978bf878-97h5z              1/1     Running   0          27m     10.244.2.187   job7189-worker3         <none>           <none>
job7189-apps         storage-service-74679bbf59-5xcg6                4/4     Running   0          27m     10.244.3.209   job7189-worker          <none>           <none>
job7189-apps         storage-service-redis-67999f7dd-s8z8p           1/1     Running   0          27m     10.244.2.100   job7189-worker3         <none>           <none>
job7189-apps         workspace-service-74ff96c877-62pbt              4/4     Running   0          27m     10.244.2.183   job7189-worker3         <none>           <none>
job7189-apps         workspace-service-redis-76b9bf6b4d-jd929        1/1     Running   0          27m     10.244.3.117   job7189-worker          <none>           <none>
kube-system          cilium-57xzw                                    1/1     Running   0          21m     172.18.0.4     job7189-worker2         <none>           <none>
kube-system          cilium-6v54t                                    1/1     Running   0          22m     172.18.0.2     job7189-worker          <none>           <none>
kube-system          cilium-envoy-4n68j                              1/1     Running   0          51m     172.18.0.5     job7189-worker3         <none>           <none>
kube-system          cilium-envoy-nhpfm                              1/1     Running   0          51m     172.18.0.3     job7189-control-plane   <none>           <none>
kube-system          cilium-envoy-nvc56                              1/1     Running   0          51m     172.18.0.4     job7189-worker2         <none>           <none>
kube-system          cilium-envoy-qt6kv                              1/1     Running   0          51m     172.18.0.2     job7189-worker          <none>           <none>
kube-system          cilium-ktnkt                                    1/1     Running   0          22m     172.18.0.3     job7189-control-plane   <none>           <none>
kube-system          cilium-operator-788c799db4-46mrm                1/1     Running   0          51m     172.18.0.2     job7189-worker          <none>           <none>
kube-system          cilium-p64qs                                    1/1     Running   0          21m     172.18.0.5     job7189-worker3         <none>           <none>
kube-system          coredns-7d764666f9-kl94d                        1/1     Running   0          51m     10.244.1.80    job7189-worker2         <none>           <none>
kube-system          coredns-7d764666f9-rkpf7                        1/1     Running   0          51m     10.244.1.67    job7189-worker2         <none>           <none>
kube-system          etcd-job7189-control-plane                      1/1     Running   0          51m     172.18.0.3     job7189-control-plane   <none>           <none>
kube-system          hubble-relay-999c5cd6f-j4f5z                    1/1     Running   0          51m     10.244.2.151   job7189-worker3         <none>           <none>
kube-system          hubble-ui-67d8bff4c4-7s9hq                      2/2     Running   0          51m     10.244.2.174   job7189-worker3         <none>           <none>
kube-system          kube-apiserver-job7189-control-plane            1/1     Running   0          51m     172.18.0.3     job7189-control-plane   <none>           <none>
kube-system          kube-controller-manager-job7189-control-plane   1/1     Running   0          51m     172.18.0.3     job7189-control-plane   <none>           <none>
kube-system          kube-proxy-chdzg                                1/1     Running   0          51m     172.18.0.4     job7189-worker2         <none>           <none>
kube-system          kube-proxy-llw4z                                1/1     Running   0          51m     172.18.0.2     job7189-worker          <none>           <none>
kube-system          kube-proxy-qmfv2                                1/1     Running   0          51m     172.18.0.3     job7189-control-plane   <none>           <none>
kube-system          kube-proxy-znb5z                                1/1     Running   0          51m     172.18.0.5     job7189-worker3         <none>           <none>
kube-system          kube-scheduler-job7189-control-plane            1/1     Running   0          51m     172.18.0.3     job7189-control-plane   <none>           <none>
kube-system          metrics-server-94d8f7d95-dhn2l                  1/1     Running   0          45m     10.244.2.182   job7189-worker3         <none>           <none>
kube-system          tetragon-chdsk                                  2/2     Running   0          19m     172.18.0.4     job7189-worker2         <none>           <none>
kube-system          tetragon-jfn2r                                  2/2     Running   0          19m     172.18.0.5     job7189-worker3         <none>           <none>
kube-system          tetragon-operator-6f8b69c8d5-s2ldz              1/1     Running   0          19m     10.244.0.214   job7189-control-plane   <none>           <none>
kube-system          tetragon-wzbp6                                  2/2     Running   0          19m     172.18.0.2     job7189-worker          <none>           <none>
local-path-storage   local-path-provisioner-67b8995b4b-wph24         1/1     Running   0          51m     10.244.1.139   job7189-worker2         <none>           <none>
