NAMESPACE            NAME                                            READY   STATUS    RESTARTS   AGE     IP             NODE                    NOMINATED NODE   READINESS GATES
cert-manager         cert-manager-5779d6596f-m5gbj                   1/1     Running   0          21m     10.244.3.162   job7189-worker2         <none>           <none>
cert-manager         cert-manager-cainjector-5ddf6799cc-528hp        1/1     Running   0          21m     10.244.3.61    job7189-worker2         <none>           <none>
cert-manager         cert-manager-webhook-5d4dc79c59-bp2hk           1/1     Running   0          21m     10.244.2.132   job7189-worker          <none>           <none>
data                 kafka-0                                         1/1     Running   0          14m     10.244.3.245   job7189-worker2         <none>           <none>
data                 mysql-668fc484f9-8dstv                          1/1     Running   0          18m     10.244.2.234   job7189-worker          <none>           <none>
gateway              kong-gateway-5fb8847568-v4tsk                   1/1     Running   0          13m     10.244.3.218   job7189-worker2         <none>           <none>
job7189-apps         candidate-service-7c9f674f69-z6gzt              4/4     Running   0          7m42s   10.244.2.87    job7189-worker          <none>           <none>
job7189-apps         candidate-service-redis-8dbc4444-wx5qq          1/1     Running   0          7m43s   10.244.3.140   job7189-worker2         <none>           <none>
job7189-apps         communication-service-f4cc9fbb-n9chb            4/4     Running   0          7m42s   10.244.3.197   job7189-worker2         <none>           <none>
job7189-apps         communication-service-redis-848bb44985-x57pv    1/1     Running   0          7m43s   10.244.2.235   job7189-worker          <none>           <none>
job7189-apps         hiring-service-784c85b555-hstl4                 4/4     Running   0          7m42s   10.244.1.176   job7189-worker3         <none>           <none>
job7189-apps         hiring-service-redis-66467986cb-7vmqs           1/1     Running   0          7m42s   10.244.3.103   job7189-worker2         <none>           <none>
job7189-apps         identity-service-dc76c68c7-5cxkj                4/4     Running   0          7m41s   10.244.2.77    job7189-worker          <none>           <none>
job7189-apps         identity-service-redis-58bc5b5fdf-tzccl         1/1     Running   0          7m42s   10.244.1.118   job7189-worker3         <none>           <none>
job7189-apps         job-service-5f5947c4-n4qjr                      4/4     Running   0          7m41s   10.244.3.124   job7189-worker2         <none>           <none>
job7189-apps         job-service-redis-7d978bf878-b5ntf              1/1     Running   0          7m42s   10.244.2.178   job7189-worker          <none>           <none>
job7189-apps         storage-service-74679bbf59-6grtg                4/4     Running   0          7m41s   10.244.1.108   job7189-worker3         <none>           <none>
job7189-apps         storage-service-redis-67999f7dd-ttv59           1/1     Running   0          7m41s   10.244.2.18    job7189-worker          <none>           <none>
job7189-apps         workspace-service-74ff96c877-grx9p              4/4     Running   0          7m40s   10.244.2.33    job7189-worker          <none>           <none>
job7189-apps         workspace-service-redis-76b9bf6b4d-h8p7p        1/1     Running   0          7m40s   10.244.3.210   job7189-worker2         <none>           <none>
kube-system          cilium-2lvqr                                    1/1     Running   0          2m41s   172.18.0.2     job7189-worker          <none>           <none>
kube-system          cilium-envoy-4ggvb                              1/1     Running   0          23m     172.18.0.4     job7189-control-plane   <none>           <none>
kube-system          cilium-envoy-7c75h                              1/1     Running   0          23m     172.18.0.2     job7189-worker          <none>           <none>
kube-system          cilium-envoy-crfjp                              1/1     Running   0          23m     172.18.0.3     job7189-worker3         <none>           <none>
kube-system          cilium-envoy-g55cr                              1/1     Running   0          23m     172.18.0.5     job7189-worker2         <none>           <none>
kube-system          cilium-g94sx                                    1/1     Running   0          2m25s   172.18.0.5     job7189-worker2         <none>           <none>
kube-system          cilium-mv5r8                                    1/1     Running   0          2m41s   172.18.0.4     job7189-control-plane   <none>           <none>
