NAMESPACE            NAME                                            READY   STATUS    RESTARTS        AGE     IP             NODE                    NOMINATED NODE   READINESS GATES
management           kafbat-7c6bd7577d-476xt                         1/1     Running   0               33m     10.244.2.79    job7189-worker          <none>           <none>
management           phpmyadmin-68d5df54bd-nxvhf                     1/1     Running   0               37m     10.244.2.191   job7189-worker          <none>           <none>
monitoring           es-0                                            1/1     Running   0               32m     10.244.3.215   job7189-worker2         <none>           <none>
monitoring           filebeat-5sgbh                                  1/1     Running   0               31m     172.18.0.2     job7189-worker3         <none>           <none>
monitoring           filebeat-cd54w                                  1/1     Running   0               31m     172.18.0.5     job7189-worker          <none>           <none>
monitoring           filebeat-tr2l5                                  1/1     Running   0               31m     172.18.0.3     job7189-worker2         <none>           <none>
monitoring           grafana-77fcc4b588-vx76n                        1/1     Running   0               30m     10.244.2.10    job7189-worker          <none>           <none>
monitoring           hubble-flow-shipper-m77jr                       1/1     Running   0               8m42s   10.244.1.55    job7189-worker3         <none>           <none>
monitoring           hubble-flow-shipper-mwg4s                       1/1     Running   0               8m42s   10.244.2.90    job7189-worker          <none>           <none>
monitoring           hubble-flow-shipper-twxls                       1/1     Running   0               8m41s   10.244.3.14    job7189-worker2         <none>           <none>
monitoring           hubble-flow-shipper-x8pwq                       1/1     Running   0               8m42s   10.244.0.110   job7189-control-plane   <none>           <none>
monitoring           kibana-55f7f8646d-9jqn8                         1/1     Running   0               32m     10.244.1.191   job7189-worker3         <none>           <none>
monitoring           kube-state-metrics-856b75dfd5-msbqb             1/1     Running   0               20m     10.244.1.44    job7189-worker3         <none>           <none>
monitoring           node-exporter-4jtld                             1/1     Running   0               20m     172.18.0.2     job7189-worker3         <none>           <none>
monitoring           node-exporter-5xlxt                             1/1     Running   0               20m     172.18.0.3     job7189-worker2         <none>           <none>
monitoring           node-exporter-bvw9x                             1/1     Running   0               20m     172.18.0.5     job7189-worker          <none>           <none>
monitoring           node-exporter-jnntq                             1/1     Running   0               20m     172.18.0.4     job7189-control-plane   <none>           <none>
monitoring           prometheus-5d7cfdfd4b-blbpw                     1/1     Running   0               30m     10.244.1.70    job7189-worker3         <none>           <none>
security             keycloak-67c5bdcbf9-c7gbj                       1/1     Running   0               36m     10.244.1.185   job7189-worker3         <none>           <none>
security             oauth2-proxy-b69cb49b5-vnnwp                    1/1     Running   0               32m     10.244.2.5     job7189-worker          <none>           <none>
security             spire-demo-workload-68f84bf4b8-wm8wr            1/1     Running   0               11m     10.244.2.71    job7189-worker          <none>           <none>
security             zta-pdp-5dd55df67d-vx55k                        1/1     Running   0               18m     10.244.1.205   job7189-worker3         <none>           <none>
spire                spiffe-csi-driver-4lsgp                         2/2     Running   0               14m     10.244.2.147   job7189-worker          <none>           <none>
spire                spiffe-csi-driver-7n9cz                         2/2     Running   0               14m     10.244.3.116   job7189-worker2         <none>           <none>
spire                spiffe-csi-driver-kr9fs                         2/2     Running   0               14m     10.244.1.28    job7189-worker3         <none>           <none>
spire                spire-agent-bd9tk                               1/1     Running   0               14m     172.18.0.5     job7189-worker          <none>           <none>
spire                spire-agent-qrqt2                               1/1     Running   0               14m     172.18.0.4     job7189-control-plane   <none>           <none>
spire                spire-agent-xd2x2                               1/1     Running   0               14m     172.18.0.3     job7189-worker2         <none>           <none>
spire                spire-agent-zl9r9                               1/1     Running   1               14m     172.18.0.2     job7189-worker3         <none>           <none>
spire                spire-server-0                                  2/2     Running   1               14m     10.244.1.6     job7189-worker3         <none>           <none>
vault                vault-0                                         1/1     Running   0               39m     10.244.2.126   job7189-worker          <none>           <none>
vault                vault-agent-agent-injector-59999f8dd-gb4xf      1/1     Running   1 (107s ago)    20m     10.244.2.250   job7189-worker          <none>           <none>
vault                vault-dev-858fd5cd6b-h92d8                      1/1     Running   0               39m     10.244.2.249   job7189-worker          <none>           <none>
