NAMESPACE            NAME                                                    READY   STATUS            RESTARTS          AGE     IP                NODE        NOMINATED NODE   READINESS GATES
kube-system          tetragon-8gcfs                                          2/2     Running           104 (5h58m ago)   18d     172.16.82.128     7189srv05   <none>           <none>
kube-system          tetragon-fjpd7                                          2/2     Running           88 (6h3m ago)     18d     100.112.57.2      7189srv03   <none>           <none>
kube-system          tetragon-m7qvb                                          2/2     Running           87 (6h3m ago)     18d     100.108.231.127   7189srv02   <none>           <none>
kube-system          tetragon-operator-5dd7674d4d-thrrz                      1/1     Running           11 (6h5m ago)     6d17h   10.244.2.76       7189srv03   <none>           <none>
local-path-storage   local-path-provisioner-79874bcbd9-kjgtz                 1/1     Running           11 (6h5m ago)     6d17h   10.244.2.233      7189srv03   <none>           <none>
monitoring           es-0                                                    0/1     PodInitializing   0                 16s     10.244.4.237      7189srv05   <none>           <none>
monitoring           filebeat-hcqkw                                          1/1     Running           1 (6h ago)        15h     172.16.82.128     7189srv05   <none>           <none>
monitoring           filebeat-ld6kw                                          1/1     Running           2 (5h46m ago)     15h     100.112.57.2      7189srv03   <none>           <none>
monitoring           filebeat-wxptk                                          1/1     Running           1 (6h5m ago)      15h     100.108.231.127   7189srv02   <none>           <none>
monitoring           hubble-flow-shipper-b6b6j                               1/1     Running           1 (6h5m ago)      15h     10.244.2.7        7189srv03   <none>           <none>
monitoring           hubble-flow-shipper-fsvk6                               1/1     Running           1 (6h5m ago)      15h     10.244.0.127      7189srv01   <none>           <none>
monitoring           hubble-flow-shipper-spm44                               1/1     Running           1 (6h5m ago)      15h     10.244.1.125      7189srv02   <none>           <none>
monitoring           hubble-flow-shipper-xt5l9                               1/1     Running           1 (6h ago)        15h     10.244.4.245      7189srv05   <none>           <none>
monitoring           kube-state-metrics-678985f974-4vns7                     1/1     Running           8 (6h5m ago)      28h     10.244.2.104      7189srv03   <none>           <none>
monitoring           node-exporter-r96vc                                     1/1     Running           43 (6h5m ago)     29d     100.114.68.15     7189srv01   <none>           <none>
monitoring           node-exporter-r9csz                                     1/1     Running           44 (6h5m ago)     29d     100.108.231.127   7189srv02   <none>           <none>
monitoring           node-exporter-vlt88                                     1/1     Running           44 (6h5m ago)     29d     100.112.57.2      7189srv03   <none>           <none>
monitoring           node-exporter-wtnmz                                     1/1     Running           49 (6h ago)       29d     172.16.82.128     7189srv05   <none>           <none>
monitoring           prometheus-5dbd69b7b-6qgjx                              1/1     Running           0                 15s     10.244.1.162      7189srv02   <none>           <none>
security-cdm         scan-vulnerabilityreport-57fd586dd4-gc2ps               0/2     Init:0/1          0                 43s     10.244.2.128      7189srv03   <none>           <none>
security-cdm         scan-vulnerabilityreport-6b7db75fcc-7gf24               0/1     Init:0/1          0                 42s     10.244.2.35       7189srv03   <none>           <none>
security-cdm         trivy-operator-5877577d8f-sdsml                         1/1     Running           0                 5m40s   10.244.2.55       7189srv03   <none>           <none>
security             keycloak-5b45bcbdd4-9kn8c                               1/1     Running           4 (5h11m ago)     5h53m   10.244.1.249      7189srv02   <none>           <none>
security             oauth2-proxy-867df54b46-jvhrj                           1/1     Running           0                 5h38m   10.244.2.84       7189srv03   <none>           <none>
security             opa-79d477b6cc-btp2r                                    2/2     Running           32 (6h5m ago)     10d     10.244.2.175      7189srv03   <none>           <none>
security             zta-pdp-5bc48b78bd-9xt98                                1/1     Running           8 (6h5m ago)      6d3h    10.244.2.147      7189srv03   <none>           <none>
spire                spiffe-csi-driver-7thch                                 2/2     Running           86 (6h5m ago)     29d     10.244.2.57       7189srv03   <none>           <none>
spire                spiffe-csi-driver-ld6ks                                 2/2     Running           114 (6h ago)      29d     10.244.4.179      7189srv05   <none>           <none>
spire                spiffe-csi-driver-psq9w                                 2/2     Running           94 (6h5m ago)     29d     10.244.1.44       7189srv02   <none>           <none>
spire                spire-agent-hvh2g                                       1/1     Running           29 (6h5m ago)     17d     100.114.68.15     7189srv01   <none>           <none>
spire                spire-agent-n2zbp                                       1/1     Running           56 (6h5m ago)     29d     100.108.231.127   7189srv02   <none>           <none>
spire                spire-agent-r5c6c                                       1/1     Running           64 (6h ago)       29d     172.16.82.128     7189srv05   <none>           <none>
spire                spire-agent-tc9wt                                       1/1     Running           49 (6h5m ago)     29d     100.112.57.2      7189srv03   <none>           <none>
spire                spire-server-0                                          2/2     Running           43 (4h ago)       5d15h   10.244.4.91       7189srv05   <none>           <none>
spire                spire-spiffe-oidc-discovery-provider-557bbd97b7-sfdrr   2/2     Running           32 (5h55m ago)    4d22h   10.244.1.90       7189srv02   <none>           <none>
vault                vault-0                                                 1/1     Running           0                 5h53m   10.244.4.195      7189srv05   <none>           <none>
vault                vault-agent-agent-injector-58b4d7489c-t822g             1/1     Running           8 (6h ago)        5d15h   10.244.4.221      7189srv05   <none>           <none>
vault                vault-dev-7d4444cc49-j5tkn                              1/1     Running           0                 5h56m   10.244.4.202      7189srv05   <none>           <none>
