NAMESPACE            NAME                                            READY   STATUS    RESTARTS   AGE     IP             NODE                    NOMINATED NODE   READINESS GATES
cert-manager         cert-manager-5779d6596f-rtvhz                   1/1     Running   0          34m     10.244.1.139   job7189-worker          <none>           <none>
cert-manager         cert-manager-cainjector-5ddf6799cc-kvh7d        1/1     Running   0          34m     10.244.1.249   job7189-worker          <none>           <none>
cert-manager         cert-manager-webhook-5d4dc79c59-tksl5           1/1     Running   0          34m     10.244.3.52    job7189-worker2         <none>           <none>
data                 kafka-0                                         1/1     Running   0          27m     10.244.3.23    job7189-worker2         <none>           <none>
data                 mysql-668fc484f9-mrlhn                          1/1     Running   0          30m     10.244.3.242   job7189-worker2         <none>           <none>
gatekeeper-system    gatekeeper-audit-86f795777f-rcfnh               1/1     Running   0          2m46s   10.244.2.32    job7189-worker3         <none>           <none>
gatekeeper-system    gatekeeper-controller-manager-fdf986cbd-74hfv   1/1     Running   0          2m46s   10.244.1.209   job7189-worker          <none>           <none>
gateway              kong-gateway-5fb8847568-8qds5                   1/1     Running   0          26m     10.244.2.9     job7189-worker3         <none>           <none>
ingress-nginx        ingress-nginx-controller-7fbf5b4d96-8j5bs       1/1     Running   0          34m     10.244.1.3     job7189-worker          <none>           <none>
job7189-apps         candidate-service-6c5997647f-shtmk              4/4     Running   0          10m     10.244.2.196   job7189-worker3         <none>           <none>
job7189-apps         candidate-service-redis-8dbc4444-wx2t9          1/1     Running   0          10m     10.244.1.197   job7189-worker          <none>           <none>
job7189-apps         communication-service-66d8884964-cs44n          4/4     Running   0          10m     10.244.1.221   job7189-worker          <none>           <none>
job7189-apps         communication-service-redis-848bb44985-4hhr7    1/1     Running   0          10m     10.244.1.248   job7189-worker          <none>           <none>
job7189-apps         hiring-service-6d7c84bbc7-lktwb                 4/4     Running   0          10m     10.244.3.98    job7189-worker2         <none>           <none>
job7189-apps         hiring-service-redis-66467986cb-4cwll           1/1     Running   0          10m     10.244.3.229   job7189-worker2         <none>           <none>
job7189-apps         identity-service-84dd5f9c9f-dgmcz               4/4     Running   0          10m     10.244.2.153   job7189-worker3         <none>           <none>
job7189-apps         identity-service-redis-58bc5b5fdf-xkf8d         1/1     Running   0          10m     10.244.1.114   job7189-worker          <none>           <none>
job7189-apps         job-service-d9f8fbd4d-xxxnw                     4/4     Running   0          10m     10.244.3.165   job7189-worker2         <none>           <none>
job7189-apps         job-service-redis-7d978bf878-66bpg              1/1     Running   0          10m     10.244.1.158   job7189-worker          <none>           <none>
job7189-apps         storage-service-57fccf846f-4rnj2                4/4     Running   0          10m     10.244.3.253   job7189-worker2         <none>           <none>
job7189-apps         storage-service-redis-67999f7dd-c4js4           1/1     Running   0          10m     10.244.1.191   job7189-worker          <none>           <none>
job7189-apps         workspace-service-56bd669975-98mrs              4/4     Running   0          10m     10.244.1.86    job7189-worker          <none>           <none>
job7189-apps         workspace-service-redis-76b9bf6b4d-8wrdl        1/1     Running   0          10m     10.244.1.159   job7189-worker          <none>           <none>
kube-system          cilium-4bvrq                                    1/1     Running   0          5m24s   172.18.0.4     job7189-worker          <none>           <none>
kube-system          cilium-envoy-dxvv6                              1/1     Running   0          37m     172.18.0.2     job7189-worker3         <none>           <none>
