NAMESPACE            NAME                                            READY   STATUS    RESTARTS        AGE   IP             NODE                    NOMINATED NODE   READINESS GATES
monitoring           filebeat-qds7t                                  1/1     Running   0               71m   172.18.0.4     job7189-worker          <none>           <none>
monitoring           filebeat-spp4c                                  1/1     Running   0               71m   172.18.0.5     job7189-worker2         <none>           <none>
monitoring           filebeat-wvsm5                                  1/1     Running   0               71m   172.18.0.3     job7189-worker3         <none>           <none>
monitoring           grafana-77fcc4b588-k8pdn                        1/1     Running   0               69m   10.244.3.180   job7189-worker3         <none>           <none>
monitoring           kibana-55f7f8646d-rqmw6                         1/1     Running   0               72m   10.244.1.42    job7189-worker          <none>           <none>
monitoring           kube-state-metrics-856b75dfd5-792q5             1/1     Running   0               56m   10.244.3.28    job7189-worker3         <none>           <none>
monitoring           node-exporter-2dctj                             1/1     Running   0               56m   172.18.0.4     job7189-worker          <none>           <none>
monitoring           node-exporter-gs85t                             1/1     Running   0               55m   172.18.0.2     job7189-control-plane   <none>           <none>
monitoring           node-exporter-pjtm7                             1/1     Running   0               56m   172.18.0.5     job7189-worker2         <none>           <none>
monitoring           node-exporter-wffxr                             1/1     Running   0               55m   172.18.0.3     job7189-worker3         <none>           <none>
monitoring           prometheus-5d7cfdfd4b-pd6zp                     1/1     Running   0               70m   10.244.2.136   job7189-worker2         <none>           <none>
security             keycloak-7657998b6f-xw5zh                       1/1     Running   0               78m   10.244.2.32    job7189-worker2         <none>           <none>
security             oauth2-proxy-ff549dfd-6wzcp                     1/1     Running   0               73m   10.244.1.52    job7189-worker          <none>           <none>
spire                spiffe-csi-driver-26dxj                         2/2     Running   0               54m   10.244.1.91    job7189-worker          <none>           <none>
spire                spiffe-csi-driver-6bcnw                         2/2     Running   0               54m   10.244.3.16    job7189-worker3         <none>           <none>
spire                spiffe-csi-driver-txx2t                         2/2     Running   0               54m   10.244.2.18    job7189-worker2         <none>           <none>
spire                spire-agent-5h9rt                               1/1     Running   0               54m   172.18.0.4     job7189-worker          <none>           <none>
spire                spire-agent-k24kp                               1/1     Running   0               54m   172.18.0.3     job7189-worker3         <none>           <none>
spire                spire-agent-xfnvd                               1/1     Running   0               54m   172.18.0.2     job7189-control-plane   <none>           <none>
spire                spire-agent-zbpwt                               1/1     Running   0               54m   172.18.0.5     job7189-worker2         <none>           <none>
spire                spire-server-0                                  2/2     Running   1 (8m20s ago)   54m   10.244.3.172   job7189-worker3         <none>           <none>
vault                vault-0                                         1/1     Running   0               81m   10.244.3.11    job7189-worker3         <none>           <none>
vault                vault-agent-agent-injector-59999f8dd-sjpxb      1/1     Running   0               56m   10.244.1.115   job7189-worker          <none>           <none>
vault                vault-dev-858fd5cd6b-kctck                      1/1     Running   0               81m   10.244.2.28    job7189-worker2         <none>           <none>
