NAMESPACE            NAME                                            READY   STATUS    RESTARTS   AGE     IP             NODE                    NOMINATED NODE   READINESS GATES
kube-system          cilium-vkqfr                                    1/1     Running   0          21m     172.18.0.2     job7189-worker2         <none>           <none>
kube-system          coredns-7d764666f9-fllrl                        1/1     Running   0          21m     10.244.0.146   job7189-control-plane   <none>           <none>
kube-system          coredns-7d764666f9-qjhjx                        1/1     Running   0          21m     10.244.0.219   job7189-control-plane   <none>           <none>
kube-system          etcd-job7189-control-plane                      1/1     Running   0          22m     172.18.0.3     job7189-control-plane   <none>           <none>
kube-system          hubble-relay-999c5cd6f-xlznv                    1/1     Running   0          21m     10.244.1.109   job7189-worker          <none>           <none>
kube-system          hubble-ui-67d8bff4c4-qtvdk                      2/2     Running   0          21m     10.244.1.108   job7189-worker          <none>           <none>
kube-system          kube-apiserver-job7189-control-plane            1/1     Running   0          22m     172.18.0.3     job7189-control-plane   <none>           <none>
kube-system          kube-controller-manager-job7189-control-plane   1/1     Running   0          22m     172.18.0.3     job7189-control-plane   <none>           <none>
kube-system          kube-proxy-2bnnh                                1/1     Running   0          21m     172.18.0.4     job7189-worker3         <none>           <none>
kube-system          kube-proxy-pzjhv                                1/1     Running   0          21m     172.18.0.5     job7189-worker          <none>           <none>
kube-system          kube-proxy-v84q8                                1/1     Running   0          21m     172.18.0.3     job7189-control-plane   <none>           <none>
kube-system          kube-proxy-zsldw                                1/1     Running   0          21m     172.18.0.2     job7189-worker2         <none>           <none>
kube-system          kube-scheduler-job7189-control-plane            1/1     Running   0          22m     172.18.0.3     job7189-control-plane   <none>           <none>
local-path-storage   local-path-provisioner-67b8995b4b-xjbbq         1/1     Running   0          21m     10.244.0.34    job7189-control-plane   <none>           <none>
management           kafbat-7c6bd7577d-zzmqp                         1/1     Running   0          11m     10.244.5.101   job7189-worker2         <none>           <none>
management           phpmyadmin-68d5df54bd-mjzq6                     1/1     Running   0          14m     10.244.3.141   job7189-worker3         <none>           <none>
monitoring           es-0                                            1/1     Running   0          9m35s   10.244.5.60    job7189-worker2         <none>           <none>
monitoring           filebeat-52ccb                                  1/1     Running   0          8m46s   172.18.0.5     job7189-worker          <none>           <none>
monitoring           filebeat-fg9f2                                  1/1     Running   0          8m46s   172.18.0.4     job7189-worker3         <none>           <none>
monitoring           filebeat-gh72m                                  1/1     Running   0          8m46s   172.18.0.2     job7189-worker2         <none>           <none>
monitoring           grafana-77fcc4b588-2kv7n                        1/1     Running   0          7m39s   10.244.3.29    job7189-worker3         <none>           <none>
monitoring           kibana-55f7f8646d-lbhst                         1/1     Running   0          9m35s   10.244.3.158   job7189-worker3         <none>           <none>
monitoring           prometheus-5d7cfdfd4b-ffdzk                     1/1     Running   0          8m6s    10.244.1.59    job7189-worker          <none>           <none>
security             keycloak-67c5bdcbf9-kk6wj                       1/1     Running   0          13m     10.244.1.127   job7189-worker          <none>           <none>
security             oauth2-proxy-5878f78bc8-qh244                   1/1     Running   0          9m59s   10.244.5.21    job7189-worker2         <none>           <none>
vault                vault-0                                         1/1     Running   0          17m     10.244.1.119   job7189-worker          <none>           <none>
vault                vault-agent-agent-injector-c88f5b9bf-r47t4      1/1     Running   0          15m     10.244.3.184   job7189-worker3         <none>           <none>
vault                vault-dev-858fd5cd6b-8nw9q                      1/1     Running   0          17m     10.244.3.34    job7189-worker3         <none>           <none>
