NAMESPACE            NAME                                                    READY   STATUS      RESTARTS        AGE     IP                NODE        NOMINATED NODE   READINESS GATES
job7189-apps         hiring-service-85c57cc589-4rpxm                         5/5     Running     0               43m     10.244.1.72       7189srv02   <none>           <none>
job7189-apps         hiring-service-redis-6585c68cb9-jjj9p                   1/1     Running     0               43m     10.244.4.156      7189srv05   <none>           <none>
job7189-apps         identity-service-657f64c7d5-9prs4                       5/5     Running     0               51m     10.244.1.23       7189srv02   <none>           <none>
job7189-apps         identity-service-redis-569fb4c444-ckc2h                 1/1     Running     0               51m     10.244.4.155      7189srv05   <none>           <none>
job7189-apps         job-service-ff67cf45c-82bvd                             5/5     Running     0               51m     10.244.1.205      7189srv02   <none>           <none>
job7189-apps         job-service-redis-5b987-2nh6n                           1/1     Running     0               51m     10.244.4.121      7189srv05   <none>           <none>
job7189-apps         storage-service-7c5db66b7-rvmjs                         5/5     Running     0               43m     10.244.4.227      7189srv05   <none>           <none>
job7189-apps         storage-service-redis-78cb79b765-sf77j                  1/1     Running     0               43m     10.244.4.50       7189srv05   <none>           <none>
job7189-apps         workspace-service-6c68c569d9-s5vdv                      5/5     Running     0               43m     10.244.1.86       7189srv02   <none>           <none>
job7189-apps         workspace-service-redis-65cf6d9fd-njzsn                 1/1     Running     0               43m     10.244.4.89       7189srv05   <none>           <none>
kube-system          cilium-envoy-fkb5x                                      1/1     Running     36 (57m ago)    18d     172.16.82.128     7189srv05   <none>           <none>
kube-system          cilium-envoy-tdnfg                                      1/1     Running     29 (58m ago)    18d     100.108.231.127   7189srv02   <none>           <none>
kube-system          cilium-envoy-vpshq                                      1/1     Running     29 (58m ago)    18d     100.114.68.15     7189srv01   <none>           <none>
kube-system          cilium-envoy-z4ks4                                      1/1     Running     29 (58m ago)    18d     100.112.57.2      7189srv03   <none>           <none>
kube-system          cilium-f7sw9                                            1/1     Running     2 (58m ago)     22h     100.112.57.2      7189srv03   <none>           <none>
kube-system          cilium-gsm9b                                            1/1     Running     2 (58m ago)     22h     100.114.68.15     7189srv01   <none>           <none>
kube-system          cilium-k9v4w                                            1/1     Running     2 (58m ago)     22h     100.108.231.127   7189srv02   <none>           <none>
kube-system          cilium-operator-74c98fff9d-nn59f                        1/1     Running     31 (58m ago)    11d     100.114.68.15     7189srv01   <none>           <none>
kube-system          cilium-qwfqk                                            1/1     Running     2 (57m ago)     22h     172.16.82.128     7189srv05   <none>           <none>
kube-system          containerd-certs-setup-jrh4d                            1/1     Running     3 (58m ago)     35h     10.244.0.244      7189srv01   <none>           <none>
kube-system          containerd-certs-setup-jswjp                            1/1     Running     3 (58m ago)     35h     10.244.1.130      7189srv02   <none>           <none>
kube-system          containerd-certs-setup-wdgtk                            1/1     Running     3 (58m ago)     35h     10.244.2.147      7189srv03   <none>           <none>
kube-system          containerd-certs-setup-z2gm8                            1/1     Running     3 (57m ago)     35h     10.244.4.34       7189srv05   <none>           <none>
kube-system          coredns-6cf5f79cf9-4sx7l                                1/1     Running     0               55m     10.244.0.158      7189srv01   <none>           <none>
kube-system          coredns-6cf5f79cf9-bf89p                                1/1     Running     1 (58m ago)     12h     10.244.1.88       7189srv02   <none>           <none>
kube-system          etcd-7189srv01                                          1/1     Running     70 (58m ago)    31d     100.114.68.15     7189srv01   <none>           <none>
kube-system          hubble-relay-7c66999c8-cr4mf                            1/1     Running     26 (55m ago)    6d23h   10.244.1.193      7189srv02   <none>           <none>
kube-system          hubble-ui-7858459f57-v9wr5                              2/2     Running     24 (58m ago)    6d23h   10.244.1.107      7189srv02   <none>           <none>
kube-system          kube-apiserver-7189srv01                                1/1     Running     70 (58m ago)    31d     100.114.68.15     7189srv01   <none>           <none>
kube-system          kube-controller-manager-7189srv01                       1/1     Running     51 (58m ago)    31d     100.114.68.15     7189srv01   <none>           <none>
kube-system          kube-scheduler-7189srv01                                1/1     Running     51 (58m ago)    31d     100.114.68.15     7189srv01   <none>           <none>
kube-system          metrics-server-8454bcb474-8stzs                         1/1     Running     16 (58m ago)    10d     10.244.2.152      7189srv03   <none>           <none>
kube-system          tetragon-8gcfs                                          2/2     Running     107 (56m ago)   19d     172.16.82.128     7189srv05   <none>           <none>
kube-system          tetragon-fjpd7                                          2/2     Running     91 (57m ago)    19d     100.112.57.2      7189srv03   <none>           <none>
kube-system          tetragon-m7qvb                                          2/2     Running     90 (57m ago)    19d     100.108.231.127   7189srv02   <none>           <none>
kube-system          tetragon-operator-5dd7674d4d-thrrz                      1/1     Running     12 (58m ago)    6d23h   10.244.2.75       7189srv03   <none>           <none>
local-path-storage   local-path-provisioner-79874bcbd9-kjgtz                 1/1     Running     12              6d23h   10.244.2.5        7189srv03   <none>           <none>
monitoring           es-0                                                    1/1     Running     1 (57m ago)     6h50m   10.244.4.5        7189srv05   <none>           <none>
monitoring           filebeat-hcqkw                                          1/1     Running     3 (57m ago)     22h     172.16.82.128     7189srv05   <none>           <none>
monitoring           filebeat-ld6kw                                          1/1     Running     3 (58m ago)     22h     100.112.57.2      7189srv03   <none>           <none>
monitoring           filebeat-wxptk                                          1/1     Running     3 (58m ago)     22h     100.108.231.127   7189srv02   <none>           <none>
monitoring           hubble-flow-shipper-b6b6j                               1/1     Running     2 (58m ago)     22h     10.244.2.253      7189srv03   <none>           <none>
monitoring           hubble-flow-shipper-fsvk6                               1/1     Running     2               22h     10.244.0.3        7189srv01   <none>           <none>
monitoring           hubble-flow-shipper-spm44                               1/1     Running     2 (58m ago)     22h     10.244.1.48       7189srv02   <none>           <none>
monitoring           hubble-flow-shipper-xt5l9                               1/1     Running     2 (57m ago)     22h     10.244.4.166      7189srv05   <none>           <none>
monitoring           kube-state-metrics-678985f974-4vns7                     1/1     Running     9 (58m ago)     35h     10.244.2.95       7189srv03   <none>           <none>
monitoring           node-exporter-r96vc                                     1/1     Running     44 (58m ago)    29d     100.114.68.15     7189srv01   <none>           <none>
monitoring           node-exporter-r9csz                                     1/1     Running     45 (58m ago)    29d     100.108.231.127   7189srv02   <none>           <none>
monitoring           node-exporter-vlt88                                     1/1     Running     45 (58m ago)    29d     100.112.57.2      7189srv03   <none>           <none>
monitoring           node-exporter-wtnmz                                     1/1     Running     50 (57m ago)    29d     172.16.82.128     7189srv05   <none>           <none>
monitoring           prometheus-5dbd69b7b-6qgjx                              1/1     Running     1 (58m ago)     6h50m   10.244.1.17       7189srv02   <none>           <none>
security-cdm         scan-vulnerabilityreport-7fd8b9cdc9-fftdx               1/1     Running     0               3m21s   10.244.2.149      7189srv03   <none>           <none>
security-cdm         trivy-operator-77fcc94d9f-5qggz                         1/1     Running     1 (58m ago)     6h44m   10.244.2.64       7189srv03   <none>           <none>
security             keycloak-5b45bcbdd4-95p7n                               1/1     Running     0               51m     10.244.1.89       7189srv02   <none>           <none>
security             oauth2-proxy-867df54b46-jvhrj                           1/1     Running     1 (58m ago)     12h     10.244.2.157      7189srv03   <none>           <none>
security             opa-79d477b6cc-btp2r                                    2/2     Running     34 (58m ago)    11d     10.244.2.82       7189srv03   <none>           <none>
security             zta-pdp-5bc48b78bd-9xt98                                1/1     Running     9 (58m ago)     6d10h   10.244.2.31       7189srv03   <none>           <none>
spire                spiffe-csi-driver-7thch                                 2/2     Running     88 (58m ago)    29d     10.244.2.158      7189srv03   <none>           <none>
spire                spiffe-csi-driver-ld6ks                                 2/2     Running     116 (57m ago)   29d     10.244.4.196      7189srv05   <none>           <none>
spire                spiffe-csi-driver-psq9w                                 2/2     Running     96 (58m ago)    29d     10.244.1.76       7189srv02   <none>           <none>
spire                spire-agent-hvh2g                                       1/1     Running     30 (58m ago)    18d     100.114.68.15     7189srv01   <none>           <none>
spire                spire-agent-n2zbp                                       1/1     Running     57 (58m ago)    29d     100.108.231.127   7189srv02   <none>           <none>
spire                spire-agent-r5c6c                                       1/1     Running     65 (57m ago)    29d     172.16.82.128     7189srv05   <none>           <none>
spire                spire-agent-tc9wt                                       1/1     Running     50 (58m ago)    29d     100.112.57.2      7189srv03   <none>           <none>
spire                spire-server-0                                          2/2     Running     46 (57m ago)    5d22h   10.244.4.138      7189srv05   <none>           <none>
spire                spire-spiffe-oidc-discovery-provider-557bbd97b7-sfdrr   2/2     Running     34 (58m ago)    5d5h    10.244.1.20       7189srv02   <none>           <none>
vault                vault-0                                                 1/1     Running     0               51m     10.244.4.147      7189srv05   <none>           <none>
vault                vault-agent-agent-injector-58b4d7489c-t822g             1/1     Running     9 (57m ago)     5d22h   10.244.4.24       7189srv05   <none>           <none>
vault                vault-dev-7d4444cc49-j5tkn                              1/1     Running     1 (57m ago)     12h     10.244.4.100      7189srv05   <none>           <none>
