NAMESPACE            NAME                                            READY   STATUS             RESTARTS         AGE     IP             NODE                    NOMINATED NODE   READINESS GATES
monitoring           node-exporter-rg92b                             1/1     Running            0                3m51s   172.18.0.2     job7189-control-plane   <none>           <none>
monitoring           node-exporter-vnjsg                             1/1     Running            0                3m6s    172.18.0.4     job7189-worker          <none>           <none>
monitoring           node-exporter-wfzjm                             1/1     Running            0                4m33s   172.18.0.3     job7189-worker3         <none>           <none>
monitoring           prometheus-5d7cfdfd4b-5h7m4                     1/1     Running            4 (2m57s ago)    4m23s   10.244.3.64    job7189-worker2         <none>           <none>
security             keycloak-64475597f7-sz5rn                       1/1     Running            0                5h34m   10.244.3.134   job7189-worker2         <none>           <none>
security             keycloak-67c5bdcbf9-tx6zw                       0/1     Running            1 (51s ago)      4m53s   10.244.3.219   job7189-worker2         <none>           <none>
security             oauth2-proxy-764b9c564d-5kpbc                   1/1     Running            0                4m51s   10.244.1.189   job7189-worker          <none>           <none>
security             oauth2-proxy-b69d79657-hk6hv                    0/1     Completed          0                5h30m   10.244.1.203   job7189-worker          <none>           <none>
vault                vault-0                                         0/1     Running            0                4m13s   10.244.3.21    job7189-worker2         <none>           <none>
vault                vault-agent-agent-injector-59999f8dd-25wtq      0/1     Running            0                4m54s   10.244.1.126   job7189-worker          <none>           <none>
vault                vault-agent-agent-injector-c88f5b9bf-5jj6l      1/1     Running            0                118m    10.244.2.54    job7189-worker3         <none>           <none>
vault                vault-dev-858fd5cd6b-j847f                      1/1     Running            0                4m24s   10.244.1.149   job7189-worker          <none>           <none>
