NAMESPACE            NAME                                            READY   STATUS      RESTARTS         AGE     IP                NODE        NOMINATED NODE   READINESS GATES
monitoring           filebeat-pmr2f                                  1/1     Running     3 (3h37m ago)    3d      100.108.231.127   7189srv02   <none>           <none>
monitoring           filebeat-rgxm2                                  1/1     Running     4 (8h ago)       3d      172.16.82.128     7189srv05   <none>           <none>
monitoring           filebeat-tsxh7                                  1/1     Running     3 (3h36m ago)    3d      100.112.57.2      7189srv03   <none>           <none>
monitoring           grafana-5c6c755c7-7qbv2                         1/1     Running     0                13h     10.244.4.216      7189srv05   <none>           <none>
monitoring           kibana-57db6fd977-v895f                         1/1     Running     2 (3h36m ago)    2d12h   10.244.2.54       7189srv03   <none>           <none>
monitoring           kube-state-metrics-678985f974-ztns5             1/1     Running     2                2d14h   10.244.2.115      7189srv03   <none>           <none>
monitoring           node-exporter-r96vc                             1/1     Running     3 (7h51m ago)    2d22h   100.114.68.15     7189srv01   <none>           <none>
monitoring           node-exporter-r9csz                             1/1     Running     3 (3h37m ago)    2d22h   100.108.231.127   7189srv02   <none>           <none>
monitoring           node-exporter-vlt88                             1/1     Running     3 (3h36m ago)    2d22h   100.112.57.2      7189srv03   <none>           <none>
monitoring           node-exporter-wtnmz                             1/1     Running     4 (8h ago)       2d22h   172.16.82.128     7189srv05   <none>           <none>
monitoring           prometheus-5665f77565-zxrtd                     1/1     Running     2 (3h37m ago)    2d12h   10.244.1.21       7189srv02   <none>           <none>
security             keycloak-7c84f7f8c-njf9j                        1/1     Running     0                101m    10.244.2.252      7189srv03   <none>           <none>
security             oauth2-proxy-65dfd49bb7-mmrbc                   0/1     Init:0/1    62 (3m41s ago)   2d14h   10.244.2.199      7189srv03   <none>           <none>
security             zta-pdp-5bc48b78bd-kvlbk                        1/1     Running     2 (3h37m ago)    2d8h    10.244.1.178      7189srv02   <none>           <none>
spire                spiffe-csi-driver-7thch                         2/2     Running     6 (3h36m ago)    2d23h   10.244.2.222      7189srv03   <none>           <none>
spire                spiffe-csi-driver-ld6ks                         2/2     Running     8 (8h ago)       2d23h   10.244.4.248      7189srv05   <none>           <none>
spire                spiffe-csi-driver-psq9w                         2/2     Running     6 (3h37m ago)    2d23h   10.244.1.96       7189srv02   <none>           <none>
spire                spire-agent-h5b22                               1/1     Running     4 (7h51m ago)    2d23h   100.114.68.15     7189srv01   <none>           <none>
spire                spire-agent-n2zbp                               1/1     Running     4 (3h37m ago)    2d23h   100.108.231.127   7189srv02   <none>           <none>
spire                spire-agent-r5c6c                               1/1     Running     11 (8h ago)      2d23h   172.16.82.128     7189srv05   <none>           <none>
spire                spire-agent-tc9wt                               1/1     Running     6 (3h36m ago)    2d23h   100.112.57.2      7189srv03   <none>           <none>
spire                spire-server-0                                  2/2     Running     0                13h     10.244.4.24       7189srv05   <none>           <none>
trivy-system         scan-vulnerabilityreport-7f7c49d4cc-ntsx9       0/2     Completed   0                2d12h   <none>            7189srv02   <none>           <none>
vault                vault-0                                         1/1     Running     0                13h     10.244.4.23       7189srv05   <none>           <none>
vault                vault-agent-agent-injector-8f467f5f6-rfrd9      1/1     Running     1 (3h37m ago)    11h     10.244.1.120      7189srv02   <none>           <none>
vault                vault-dev-7d4444cc49-jl4cg                      1/1     Running     0                13h     10.244.4.42       7189srv05   <none>           <none>
